brand,product,url,imgSrc,name,categories,specific,hex,lightness,in_india,R,G,B
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,https://images.ulta.com/is/image/Ulta/2547840sw?$50px$,deep warm,descriptor,Shade 10,#914D26,0.358823529411765,False,145,77,38
Dior,Diorskin Forever Undercover Foundation,https://www.sephora.com/product/diorskin-forever-undercover-foundation-P427506?icid2=products%20grid:p427506,/productimages/sku/s2037257+sw.jpg,light mocha,"descriptor, drink",060,#AD603C,0.456862745098039,False,173,96,60
Tom Ford,Traceless Foundation Stick,https://www.sephora.com/product/traceless-foundation-stick-P422453?icid2=products%20grid:p422453,/productimages/sku/s2183820+sw.jpg,warm nutmeg,"descriptor, food",11.5,#8F6142,0.409803921568627,False,143,97,66
Bareminerals,BAREPRO Performance Wear Powder Foundation,https://www.ulta.com/barepro-performance-wear-powder-foundation?productId=xlsImpprod14411013,https://images.ulta.com/is/image/Ulta/2549265sw?$50px$,porcelain,misc,0.5,#FCC8B2,0.843137254901961,False,252,200,178
Ulta,Mineral Powder Foundation,https://www.ulta.com/mineral-powder-foundation?productId=pimprod2005369,https://images.ulta.com/is/image/Ulta/2536602sw?$50px$,tan cool,"skin, color, descriptor",,#E8B096,0.749019607843137,False,232,176,150
Nyx Professional Makeup,Born To Glow Naturally Radiant Foundation,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994,https://images.ulta.com/is/image/Ulta/2546613sw?$50px$,buff,color,,#CA9E79,0.633333333333333,False,202,158,121
Juvia'S Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,https://images.ulta.com/is/image/Ulta/2550502sw?$50px$,lagos,location,240,#90502D,0.370588235294118,False,144,80,45
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,https://images.ulta.com/is/image/Ulta/2282449sw?$50px$,deep honey,"descriptor, food",53H,#9C613B,0.42156862745098,False,156,97,59
Ulta,Velvet Matte Longwear Foundation,https://www.ulta.com/velvet-matte-longwear-foundation?productId=pimprod2020823,https://images.ulta.com/is/image/Ulta/2560232sw?$50px$,light warm,descriptor,,#EEC6A3,0.786274509803922,False,238,198,163
Hourglass,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572545sw?$50px$,vanilla,food,,#E1B79F,0.752941176470588,False,225,183,159
Jouer Cosmetics,Essential High Coverage Crème Foundation,https://www.sephora.com/product/essential-high-coverage-creme-foundation-P434015?icid2=products%20grid:p434015,/productimages/sku/s2124659+sw.jpg,truffle,food,,#765C56,0.4,False,118,92,86
Nars,Soft Matte Complete Foundation,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720,/productimages/sku/s2374452+sw.jpg,santa fe,location,,#E2AE84,0.701960784313725,False,226,174,132
Tarte,Face Tape Foundation,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,https://images.ulta.com/is/image/Ulta/2540313sw?$50px$,tan-deep honey,"skin, color, descriptor, food",47H,#CB8C69,0.603921568627451,False,203,140,105
Bareminerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,https://www.ulta.com/original-liquid-mineral-foundation-broad-spectrum-spf-20?productId=pimprod2018342,https://images.ulta.com/is/image/Ulta/2557734sw?$50px$,light beige,"descriptor, color",09,#FCC6A0,0.807843137254902,False,252,198,160
Bareminerals,BAREPRO Performance Wear Powder Foundation,https://www.ulta.com/barepro-performance-wear-powder-foundation?productId=xlsImpprod14411013,https://images.ulta.com/is/image/Ulta/2306202sw?$50px$,toffee,food,19,#D79562,0.613725490196078,False,215,149,98
Morphe,Fluidity Full-Coverage Foundation,https://www.ulta.com/fluidity-full-coverage-foundation?productId=pimprod2003463,https://images.ulta.com/is/image/Ulta/2541891sw?$50px$,warm,descriptor,F5.20,#6E3C27,0.292156862745098,False,110,60,39
Bareminerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,https://www.ulta.com/barepro-performance-wear-liquid-foundation-broad-spectrum-spf-20?productId=xlsImpprod16321440,https://images.ulta.com/is/image/Ulta/2511402sw?$50px$,silk,textile,14,#EFAA7D,0.713725490196078,False,239,170,125
Too Faced,Born This Way Foundation,https://www.sephora.com/product/born-this-way-P397517?icid2=products%20grid:p397517,/productimages/sku/s2084689+sw.jpg,sable,"color, animal",,#64391D,0.252941176470588,False,100,57,29
Tarte,Amazonian Clay Full Coverage Airbrush Foundation,https://www.ulta.com/amazonian-clay-full-coverage-airbrush-foundation?productId=xlsImpprod5560095,https://images.ulta.com/is/image/Ulta/2260715sw?$tn$,tan sand,"skin, color, rock",,#9D6338,0.417647058823529,False,157,99,56
Pat Mcgrath Labs,Sublime Perfection Foundation,https://www.sephora.com/product/skin-fetish-sublime-perfection-foundation-P447519?icid2=products%20grid:p447519,/productimages/sku/s2256915+sw.jpg,light,descriptor,5,#FADCC2,0.870588235294118,False,250,220,194
Kvd Vegan Beauty,Lock-It Foundation,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138,https://images.ulta.com/is/image/Ulta/2570557sw?$50px$,medium,descriptor,52.5,#CFA575,0.635294117647059,False,207,165,117
Jouer Cosmetics,Essential High Coverage Crème Foundation,https://www.sephora.com/product/essential-high-coverage-creme-foundation-P434015?icid2=products%20grid:p434015,/productimages/sku/s2124667+sw.jpg,hazelnut,food,,#937067,0.490196078431373,False,147,112,103
Wander Beauty,Nude Illusion Liquid Foundation,https://www.sephora.com/product/nude-illusion-liquid-foundation-P437367?icid2=products%20grid:p437367,/productimages/sku/s2154938+sw.jpg,golden rich,descriptor,,#CB907D,0.643137254901961,False,203,144,125
Pür,4-In-1 Foundation Stick,https://www.ulta.com/4-in-1-foundation-stick?productId=xlsImpprod18031021,https://images.ulta.com/is/image/Ulta/2526197sw?$tn$,light porcelain,"descriptor, misc",,#F4DFD2,0.890196078431372,False,244,223,210
Hourglass,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572605sw?$50px$,porcelain,misc,,#ECBEAF,0.805882352941176,False,236,190,175
Smith & Cult,Veiled Threat Weightless Micro-Blurring Foundation,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980,https://images.ulta.com/is/image/Ulta/2543464sw?$50px$,cool,descriptor,390,#C97F53,0.556862745098039,False,201,127,83
Charlotte Tilbury,Magic Foundation,https://www.sephora.com/product/magic-foundation-P433518?icid2=products%20grid:p433518,/productimages/sku/s2137149+sw.jpg,warm amber,"descriptor, gem",10,#B17966,0.547058823529412,False,177,121,102
Ilia,Super Serum Skin Tint SPF 40 Foundation,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418,/productimages/sku/s2333672+sw.jpg,formosa,location,4,#EDC5A7,0.792156862745098,False,237,197,167
Make Up For Ever,Ultra HD Invisible Cover Foundation,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321,/productimages/sku/s1709013+sw.jpg,yellow alabaster,"gem, color",Y215,#DDBFA7,0.76078431372549,False,221,191,167
Beauty Bakerie,InstaBake Aqua Glass Foundation,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084,https://images.ulta.com/is/image/Ulta/2552710sw?$50px$,neutral,descriptor,301,#47312A,0.22156862745098,False,71,49,42
Hourglass,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575931sw?$50px$,walnut,wood,,#7F503E,0.370588235294118,False,127,80,62
Nyx Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,https://images.ulta.com/is/image/Ulta/2531984sw?$50px$,porcelain,misc,,#CDB2A1,0.717647058823529,False,205,178,161
Blk/Opl,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,https://www.ulta.com/true-color-mineral-matte-creme-powder-foundation-spf-15?productId=pimprod2022221,https://images.ulta.com/is/image/Ulta/2578384sw?$50px$,truly topaz,"misc, gem",,#B87F54,0.525490196078431,False,184,127,84
Zoeva,Authentik Skin Natural Luminous Foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,https://images.ulta.com/is/image/Ulta/2554243sw?$50px$,wise,"misc, compliment",440C,#452722,0.201960784313725,False,69,39,34
Tom Ford,Traceless Soft Matte Foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-P459506?icid2=products%20grid:p459506,/productimages/sku/s2367274+sw.jpg,warm nutmeg,"descriptor, food",11.5,#98694D,0.449019607843137,False,152,105,77
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,https://www.ulta.com/teint-idole-ultra-wear-24h-long-wear-foundation?productId=xlsImpprod4700057,https://images.ulta.com/is/image/Ulta/2255401sw?$50px$,suede,textile,530,#894D27,0.345098039215686,False,137,77,39
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,https://images.ulta.com/is/image/Ulta/2566711sw?$50px$,swan,animal,,#FCCEAF,0.837254901960784,False,252,206,175
Becca Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,https://images.ulta.com/is/image/Ulta/2529029sw?$50px$,driftwood,wood,3W2,#DBA679,0.666666666666667,False,219,166,121
Nars,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,https://www.sephora.com/product/pure-radiant-tinted-moisturizer-spf-30-pa-P302923?icid2=products%20grid:p302923,/productimages/sku/s1478452+sw.jpg,terre neuve,location,,#E3C2AC,0.782352941176471,False,227,194,172
Bobbi Brown,Skin Long-Wear Weightless Foundation SPF 15,https://www.sephora.com/product/skin-long-wear-weightless-foundation-spf-15-P427430?icid2=products%20grid:p427430,/productimages/sku/s2032803+sw.jpg,porcelain,misc,,#DFB196,0.731372549019608,False,223,177,150
Make Up For Ever,Reboot Active Care Revitalizing Foundation,https://www.sephora.com/product/make-up-for-ever-reboot-foundation-P454035?icid2=products%20grid:p454035,/productimages/sku/s2308351+sw.jpg,neutral sand,"descriptor, rock",Y244,#CEAB8B,0.676470588235294,False,206,171,139
Too Faced,Born This Way Pressed Powder Foundation,https://www.sephora.com/product/born-this-way-multi-use-complexion-powder-P447123?icid2=products%20grid:p447123,/productimages/sku/s2260602+sw.jpg,mahogany,wood,,#AB6F4A,0.480392156862745,False,171,111,74
Bareminerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,https://www.ulta.com/barepro-performance-wear-liquid-foundation-broad-spectrum-spf-20?productId=xlsImpprod16321440,https://images.ulta.com/is/image/Ulta/2511418sw?$50px$,truffle,food,29,#855637,0.368627450980392,False,133,86,55
Juvia'S Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,https://images.ulta.com/is/image/Ulta/2550492sw?$50px$,martinique,location,550,#F3C48F,0.756862745098039,False,243,196,143
L.A. Girl,Pro Coverage Liquid Foundation,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049,https://images.ulta.com/is/image/Ulta/2505340sw?$50px$,fair,descriptor,,#DAA980,0.67843137254902,False,218,169,128
Charlotte Tilbury,Magic Foundation,https://www.sephora.com/product/magic-foundation-P433518?icid2=products%20grid:p433518,/productimages/sku/s2137073+sw.jpg,neutral golden olive,"descriptor, color, food",6.5,#D7AF9C,0.727450980392157,False,215,175,156
Hourglass,Illusion® Hyaluronic Skin Tint,https://www.sephora.com/product/illusion-hyaluronic-skin-tint-P388108?icid2=products%20grid:p388108,/productimages/sku/s1626498+sw.jpg,vanilla,food,,#EFD6C5,0.854901960784314,False,239,214,197
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,/productimages/sku/s2397396+sw.jpg,blonde pecan,"misc, food",015N,#E0C5A7,0.766666666666667,False,224,197,167
Milk Makeup,Blur Liquid Matte Foundation,https://www.sephora.com/product/blur-liquid-matte-foundation-P421938?icid2=products%20grid:p421938,/productimages/sku/s2118065+sw.jpg,cocoa,food,,#926357,0.456862745098039,False,146,99,87
Sephora Collection,Perfection Mist Airbrush Foundation,https://www.sephora.com/product/perfection-mist-airbrush-foundation-P381155?icid2=products%20grid:p381155,/productimages/sku/s1507367+sw.jpg,medium,descriptor,,#F0C9A3,0.790196078431373,False,240,201,163
Tarte,SEA Water Foundation Broad Spectrum SPF 15,https://www.sephora.com/product/sea-water-foundation-broad-spectrum-spf-15-P405102?skuId=2179158&icid2=products%20grid:p405102,/productimages/sku/s2179141+sw.jpg,tan-deep sand,"skin, color, descriptor, rock",46S,#B08062,0.537254901960784,False,176,128,98
Bobbi Brown,Skin Foundation Stick,https://www.sephora.com/product/foundation-stick-P270549?icid2=products%20grid:p270549,/productimages/sku/s1582311+sw.jpg,natural tan,"skin, skin, color",,#E1B07E,0.688235294117647,False,225,176,126
It Cosmetics,CC+ Cream Oil-Free Matte with SPF 40,https://www.sephora.com/product/your-skin-but-better-cc-oil-free-matte-with-spf-40-P433435?icid2=products%20grid:p433435,/productimages/sku/s2088318+sw.jpg,tan,"skin, color",,#B59373,0.580392156862745,False,181,147,115
Guerlain,Lingerie De Peau Natural Perfection Foundation SPF 20,https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800,/productimages/sku/s1861434+sw.jpg,light,descriptor,02N,#CBAE9B,0.701960784313725,False,203,174,155
Covergirl,Simply Ageless 3-In-1 Liquid Foundation,https://www.ulta.com/simply-ageless-3-in-1-liquid-foundation?productId=xlsImpprod13501013,https://images.ulta.com/is/image/Ulta/2540139sw?$50px$,fair ivory,"descriptor, gem, color",,#D1AB92,0.696078431372549,False,209,171,146
Hourglass,Veil Fluid Makeup,https://www.ulta.com/veil-fluid-makeup?productId=pimprod2020482,https://images.ulta.com/is/image/Ulta/2575806sw?$50px$,ivory,"gem, color",No. 1,#E8B89B,0.758823529411765,False,232,184,155
Bobbi Brown,Skin Foundation Stick,https://www.sephora.com/product/foundation-stick-P270549?icid2=products%20grid:p270549,/productimages/sku/s1587567+sw.jpg,warm ivory,"descriptor, gem, color",,#E3C3A1,0.76078431372549,False,227,195,161
Sephora Collection,Matte Perfection Full Coverage Foundation,https://www.sephora.com/product/matte-perfection-foundation-P439400?icid2=products%20grid:p439400,/productimages/sku/s2014801+sw.jpg,honey,food,24,#E9C1AA,0.790196078431373,False,233,193,170
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,https://images.ulta.com/is/image/Ulta/2519960sw?$50px$,sand beige,"rock, color",,#DCA674,0.658823529411765,False,220,166,116
It Cosmetics,CC+ Cream Illumination SPF 50+,https://www.ulta.com/cc-cream-illumination-spf-50?productId=xlsImpprod12251079,https://images.ulta.com/is/image/Ulta/2509299sw?$50px$,medium tan,"descriptor, skin, color",,#E0AE86,0.701960784313725,False,224,174,134
Too Faced,Born This Way Pressed Powder Foundation,https://www.sephora.com/product/born-this-way-multi-use-complexion-powder-P447123?icid2=products%20grid:p447123,/productimages/sku/s2260560+sw.jpg,butterscotch,food,,#C49069,0.590196078431373,False,196,144,105
Covergirl,Olay Simply Ageless Foundation,https://www.ulta.com/olay-simply-ageless-foundation?productId=xlsImpprod1060098,https://images.ulta.com/is/image/Ulta/2165913sw?$50px$,classic ivory,"gem, color, compliment",210,#EAC9AA,0.792156862745098,False,234,201,170
Jane Iredale,PurePressed Base Mineral Foundation Refill,https://www.ulta.com/purepressed-base-mineral-foundation-refill?productId=pimprod2004116,https://images.ulta.com/is/image/Ulta/2544925sw?$50px$,latte,drink,,#E2AF7E,0.690196078431373,False,226,175,126
Tarte,Double Duty Beauty Shape Tape Pressed Powder,https://www.ulta.com/double-duty-beauty-shape-tape-pressed-powder?productId=pimprod2002699,https://images.ulta.com/is/image/Ulta/2577478sw?$50px$,espresso,drink,61H,#744A39,0.33921568627451,False,116,74,57
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,https://images.ulta.com/is/image/Ulta/2290994sw?$50px$,ivoire,"gem, color",140,#F6E3D4,0.898039215686275,False,246,227,212
Blk/Opl,Pore Perfecting Liquid Foundation,https://www.ulta.com/pore-perfecting-liquid-foundation?productId=pimprod2022248,https://images.ulta.com/is/image/Ulta/2578449sw?$50px$,au chocolat,food,,#865F44,0.396078431372549,False,134,95,68
Pat Mcgrath Labs,Sublime Perfection Foundation,https://www.sephora.com/product/skin-fetish-sublime-perfection-foundation-P447519?icid2=products%20grid:p447519,/productimages/sku/s2257178+sw.jpg,deep,descriptor,31,#9B5A35,0.407843137254902,False,155,90,53
Dior,Diorskin Forever Perfect Matte Powder Foundation,https://www.sephora.com/product/diorskin-forever-perfect-matte-powder-foundation-P297404?icid2=products%20grid:p297404,/productimages/sku/s1964592+sw.jpg,light beige,"descriptor, color",020,#F6C9B3,0.833333333333333,False,246,201,179
Natasha Denona,Foundation X+,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,/productimages/sku/s2304889+sw.jpg,warm yellow,"descriptor, color",27Wy,#EFCEAA,0.801960784313726,False,239,206,170
